Date ,Incident Type,Location,City,Unit ID,Whole Address,Latitude,Longitude
09/02/2023,T - Traffic Stop,Westbrook Dr / Powhatan St," New Carollton MD, 20784",PP/NC21,"Westbrook Dr / Powhatan St New Carollton MD, 20784",38.96551,-76.872965
09/02/2023,T - Traffic Stop,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
09/02/2023,T - Traffic Stop,Riverdale Rd Eb / Lamont Dr," New Carollton MD, 20784",PP/NC21,"Riverdale Rd Eb / Lamont Dr New Carollton MD, 20784",38.9613191,-76.8826557
09/02/2023,THEFT J O,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
09/02/2023,911 DISCONNECT,5334 85th Ave," New Carollton MD, 20784",,"5334 85th Ave New Carollton MD, 20784",38.9536065,-76.8689133
09/02/2023,CHECK WELFARE COMBINED,5454 85th Ave," New Carollton MD, 20784",PP/NC10,"5454 85th Ave New Carollton MD, 20784",38.95488,-76.869032
09/02/2023,DISORDERLY,6628 Chestnut Ave," New Carollton MD, 20784",PP/NC11,"6628 Chestnut Ave New Carollton MD, 20784",38.9709458,-76.8932862
09/02/2023,STOLEN VEH,7529 Riverdale Rd Eb Apt 1839," New Carollton MD, 20784",,"7529 Riverdale Rd Eb Apt 1839 New Carollton MD, 20784",38.9576613,-76.8832053
09/02/2023,SUSPICIOUS AUTO,6466 Fairborn Ter," New Carollton MD, 20784",PP/NC10,"6466 Fairborn Ter New Carollton MD, 20784",38.9731604,-76.8768478
09/02/2023,PREMISE CHECK,6200 Blk 85th Pl," New Carollton MD, 20784",PP/NC10,"6200 Blk 85th Pl New Carollton MD, 20784",38.9700077,-76.8722921
09/02/2023,PREMISE CHECK,8310 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8310 Annapolis Rd Wb New Carollton MD, 20784",38.9571041,-76.8718709
09/02/2023,LOUD MUSIC COMPLAINT,6000 Westbrook Dr," New Carollton MD, 20784",PP/NC10,"6000 Westbrook Dr New Carollton MD, 20784",38.9636439,-76.8717583
09/02/2023,PARTY COMPLAINT,88th Pl / 89th Ave," New Carollton MD, 20784",PP/NC10,"88th Pl / 89th Ave New Carollton MD, 20784",38.9668082,-76.8668433
09/02/2023,NEIGHBOR COMPLAINT,5508 Karen Elaine Dr Apt 818," New Carollton MD, 20784",PP/NC10,"5508 Karen Elaine Dr Apt 818 New Carollton MD, 20784",38.956422,-76.879214
09/02/2023,LOUD MUSIC COMPLAINT,6216 85th Pl," New Carollton MD, 20784",PP/NC11,"6216 85th Pl New Carollton MD, 20784",38.9721064,-76.872524
09/03/2023,DOMESTIC,6112 87th Ave," New Carollton MD, 20784",PP/NC11,"6112 87th Ave New Carollton MD, 20784",38.9691792,-76.8700467
09/03/2023,LOUD MUSIC COMPLAINT,6216 85th Pl," New Carollton MD, 20784",PP/1B10,"6216 85th Pl New Carollton MD, 20784",38.9721064,-76.872524
09/03/2023,ASSIST FIRE EMS,7521 Riverdale Rd Eb Apt 1973," New Carollton MD, 20784",PP/NC10,"7521 Riverdale Rd Eb Apt 1973 New Carollton MD, 20784",38.9582307,-76.8821958
09/03/2023,PROPERTY ALARM COMMERCIAL,8211 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8211 Annapolis Rd Eb New Carollton MD, 20784",38.9553714,-76.8721411
09/03/2023,PROPERTY ALARM COMMERCIAL,8211 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8211 Annapolis Rd Eb New Carollton MD, 20784",38.9553714,-76.8721411
09/03/2023,DISORDERLY,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
09/03/2023,NOISE COMPLAINT,7408 Leahy Rd," New Carollton MD, 20784",,"7408 Leahy Rd New Carollton MD, 20784",38.972359,-76.8859905
09/03/2023,DISORDERLY,5817 Runford Dr," New Carollton MD, 20784",PP/NC20,"5817 Runford Dr New Carollton MD, 20784",38.9624855,-76.8767127
09/03/2023,UNKNOWN TROUBLE,5311 85th Ave," New Carollton MD, 20784",,"5311 85th Ave New Carollton MD, 20784",38.9551291,-76.8679072
09/03/2023,RESIDENTIAL ALARM,6103 86th Ave," New Carollton MD, 20784",PP/2B1,"6103 86th Ave New Carollton MD, 20784",38.9673842,-76.8711727
09/03/2023,911 DISCONNECT,7771 Riverdale Rd Eb," New Carollton MD, 20784",,"7771 Riverdale Rd Eb New Carollton MD, 20784",38.9578984,-76.8751179
09/03/2023,HIT AND RUN,7601 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7601 Riverdale Rd Eb New Carollton MD, 20784",38.9600699,-76.880187
09/03/2023,911 DISCONNECT,6644 Adrian St," New Carollton MD, 20784",,"6644 Adrian St New Carollton MD, 20784",38.9719662,-76.8927458
09/03/2023,DISORDERLY,85th Ave / Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"85th Ave / Annapolis Rd Eb New Carollton MD, 20784",38.9577612,-76.8691012
09/03/2023,911 DISCONNECT,Approx Loc:7323 Oakcrest Dr," New Carollton MD, 20784",,"Approx Loc:7323 Oakcrest Dr New Carollton MD, 20784",38.9701425,-76.8869363
09/03/2023,ACCIDENT,8484 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
09/03/2023,911 DISCONNECT,5428 85th Ave," New Carollton MD, 20784",,"5428 85th Ave New Carollton MD, 20784",38.9538526,-76.8700692
09/03/2023,ASSAULT REPORT,5331 85th Ave Apt 102," New Carollton MD, 20784",PP/NC21,"5331 85th Ave Apt 102 New Carollton MD, 20784",38.9576289,-76.8769816
09/03/2023,911 DISCONNECT,8276 Annapolis Rd Wb," New Carollton MD, 20784",,"8276 Annapolis Rd Wb New Carollton MD, 20784",38.956208,-76.8735374
09/03/2023,CHECK WELFARE COMBINED,6003 88th Pl," New Carollton MD, 20784",PP/NC21,"6003 88th Pl New Carollton MD, 20784",38.9672218,-76.8669387
09/03/2023,VEHICLE ACCIDENT COMBINED,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
09/03/2023,911 DISCONNECT,5333 85th Ave," New Carollton MD, 20784",,"5333 85th Ave New Carollton MD, 20784",38.9544795,-76.8685378
09/03/2023,FAMILY DISPUTE,5331 85th Ave Apt 204," New Carollton MD, 20784",PP/NC11,"5331 85th Ave Apt 204 New Carollton MD, 20784",38.9576289,-76.8769816
09/03/2023,PREMISE CHECK,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
09/03/2023,HIT AND RUN,7523 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7523 Riverdale Rd Eb New Carollton MD, 20784",38.9579336,-76.8823884
09/03/2023,PARTY COMPLAINT,8300 (blk)larchwood St," New Carollton MD, 20784",PP/NC11,"8300 (blk)larchwood St New Carollton MD, 20784",38.9681491,-76.8796403
09/04/2023,LOST PROPERTY,8200 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8200 Annapolis Rd Wb New Carollton MD, 20784",38.9560182,-76.8738751
09/04/2023,DISORDERLY,8302 Larchwood St," New Carollton MD, 20784",PP/NC10,"8302 Larchwood St New Carollton MD, 20784",38.9681132,-76.879325
09/04/2023,VEHICLE ACCIDENT COMBINED,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
09/04/2023,PREMISE CHECK,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
09/04/2023,911 DISCONNECT,8003 Quentin St," New Carollton MD, 20784",,"8003 Quentin St New Carollton MD, 20784",38.9680417,-76.8843242
09/04/2023,PREMISE CHECK,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/04/2023,CHECK WELFARE MENTAL,6003 88th Pl," New Carollton MD, 20784",PP/NC21,"6003 88th Pl New Carollton MD, 20784",38.9672218,-76.8669387
09/04/2023,911 DISCONNECT,Approx Loc:6003 88th Pl," New Carollton MD, 20784",,"Approx Loc:6003 88th Pl New Carollton MD, 20784",38.9672218,-76.8669387
09/04/2023,SIGNAL 100 SERVICE,6003 88th Pl," New Carollton MD, 20784",PP/SC231,"6003 88th Pl New Carollton MD, 20784",38.9672218,-76.8669387
09/04/2023,RESIDENTIAL ALARM,5814 Nystrom St," New Carollton MD, 20784",PP/NC20,"5814 Nystrom St New Carollton MD, 20784",38.9628942,-76.8795952
09/04/2023,PREMISE CHECK,8511 Legation Rd," New Carollton MD, 20784",PP/NC20,"8511 Legation Rd New Carollton MD, 20784",38.9620379,-76.8689206
09/04/2023,PREMISE CHECK,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
09/04/2023,HIT AND RUN,7602 Topton St," New Carollton MD, 20784",PP/NC21,"7602 Topton St New Carollton MD, 20784",38.9633467,-76.8765326
09/04/2023,FRAUD,5311 85th Ave Apt 202," New Carollton MD, 20784",PP/NC21,"5311 85th Ave Apt 202 New Carollton MD, 20784",38.9551291,-76.8679072
09/04/2023,UNKNOWN TROUBLE,8401 Annapolis Rd Eb," New Carollton MD, 20784",,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
09/04/2023,HIT AND RUN,7519 Riverdale Rd Eb Apt 1944," New Carollton MD, 20784",PP/NC21,"7519 Riverdale Rd Eb Apt 1944 New Carollton MD, 20784",38.9582307,-76.8821958
09/04/2023,THEFT FROM AUTO J O,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
09/04/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC20,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/04/2023,PREMISE CHECK,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
09/04/2023,STOLEN VEH,5424 85th Ave Apt 101," New Carollton MD, 20784",PP/NC21,"5424 85th Ave Apt 101 New Carollton MD, 20784",38.9568389,-76.8688272
09/04/2023,BLS COMBINED,5508 Karen Elaine Dr Apt 831," New Carollton MD, 20784",PP/NC20,"5508 Karen Elaine Dr Apt 831 New Carollton MD, 20784",38.956422,-76.879214
09/04/2023,DOMESTIC,7613 Riverdale Rd Eb Apt 106," New Carollton MD, 20784",PP/NC11,"7613 Riverdale Rd Eb Apt 106 New Carollton MD, 20784",38.9597764,-76.8791189
09/04/2023,LOCK OUT/IN COMBINED,8401 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
09/04/2023,T - Traffic Stop,5100(5400) Blk 85th Ave," New Carollton MD, 20784",PP/NC10,"5100(5400) Blk 85th Ave New Carollton MD, 20784",38.9544833,-76.871637
09/04/2023,PREMISE CHECK,5100(5200) Blk 85th Ave," New Carollton MD, 20784",PP/NC10,"5100(5200) Blk 85th Ave New Carollton MD, 20784",38.9520705,-76.869557
09/05/2023,FAMILY DISPUTE,7749 Riverdale Rd Eb Apt T3," New Carollton MD, 20784",PP/NC11,"7749 Riverdale Rd Eb Apt T3 New Carollton MD, 20784",38.9584287,-76.8752362
09/05/2023,911 DISCONNECT,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
09/05/2023,LOUD MUSIC COMPLAINT,5302 85th Ave," New Carollton MD, 20784",PP/NC10,"5302 85th Ave New Carollton MD, 20784",38.952989,-76.869368
09/05/2023,UNKNOWN TROUBLE,6231 Westbrook Dr," New Carollton MD, 20784",,"6231 Westbrook Dr New Carollton MD, 20784",38.9665586,-76.8786945
09/05/2023,SUSPICIOUS OCC AUTO,5510 Karen Elaine Dr Apt 848," New Carollton MD, 20784",,"5510 Karen Elaine Dr Apt 848 New Carollton MD, 20784",38.956588,-76.879377
09/05/2023,HIT AND RUN,5824 89th Ave," New Carollton MD, 20784",PP/NC21,"5824 89th Ave New Carollton MD, 20784",38.9638998,-76.8666234
09/05/2023,PREMISE CHECK,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
09/05/2023,911 DISCONNECT,6130 Lamont Dr," New Carollton MD, 20784",,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
09/05/2023,T - Traffic Stop,6100 Lamont Dr," New Carollton MD, 20784",PP/NC21,"6100 Lamont Dr New Carollton MD, 20784",38.965888,-76.8807641
09/05/2023,T - Traffic Stop,Lamont Dr / Topton St," New Carollton MD, 20784",PP/NC21,"Lamont Dr / Topton St New Carollton MD, 20784",38.9647157,-76.8803079
09/05/2023,UNKNOWN TROUBLE,7600 Fontainebleau Dr," New Carollton MD, 20784",,"7600 Fontainebleau Dr New Carollton MD, 20784",38.9584907,-76.8805185
09/05/2023,DISORDERLY,8310 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC20,"8310 Annapolis Rd Wb New Carollton MD, 20784",38.9571041,-76.8718709
09/05/2023,DISORDERLY,6003 88th Pl," New Carollton MD, 20784",PP/NC21,"6003 88th Pl New Carollton MD, 20784",38.9672218,-76.8669387
09/05/2023,LOST PROPERTY,7606 Fontainebleau Dr Apt 203," New Carollton MD, 20784",PP/NC21,"7606 Fontainebleau Dr Apt 203 New Carollton MD, 20784",38.9589528,-76.8796665
09/05/2023,VEHICLE ACCIDENT COMBINED,5312 85th Ave," New Carollton MD, 20784",PP/NC20,"5312 85th Ave New Carollton MD, 20784",38.95325,-76.869748
09/05/2023,UNKNOWN TROUBLE,7303 Gavin St," New Carollton MD, 20784",,"7303 Gavin St New Carollton MD, 20784",38.9686367,-76.8895483
09/05/2023,CHECK WELFARE COMBINED,5307 85th Ave Apt 201," New Carollton MD, 20784",PP/NC20,"5307 85th Ave Apt 201 New Carollton MD, 20784",38.9546731,-76.8681052
09/05/2023,FRAUD,5305 85th Ave Apt 102," New Carollton MD, 20784",,"5305 85th Ave Apt 102 New Carollton MD, 20784",38.9545825,-76.8681684
09/05/2023,911 DISCONNECT,7101 Good Luck Rd," New Carollton MD, 20784",,"7101 Good Luck Rd New Carollton MD, 20784",38.9742427,-76.8833559
09/05/2023,TRAFFIC COMPLAINT,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC10,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
09/05/2023,TRAFFIC COMPLAINT,7519 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7519 Riverdale Rd Eb New Carollton MD, 20784",38.9582386,-76.8821981
09/05/2023,911 DISCONNECT,8401 Annapolis Rd Eb," New Carollton MD, 20784",,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
09/05/2023,PREMISE CHECK,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
09/05/2023,WIRES DOWN COMBINED,6122 86th Ave Apt 6122 86th Ave," New Carollton MD, 20784",PP/NC11,"6122 86th Ave Apt 6122 86th Ave New Carollton MD, 20784",38.9690631,-76.871488
09/05/2023,NOTIFICATION,5714 Harland St," New Carollton MD, 20784",PP/NC11,"5714 Harland St New Carollton MD, 20784",38.9692426,-76.8857203
09/05/2023,DISORDERLY,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
09/05/2023,CHECK WELFARE COMBINED,8309 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
09/06/2023,911 DISCONNECT,5578 85th Ave," New Carollton MD, 20784",,"5578 85th Ave New Carollton MD, 20784",38.9578345,-76.8693438
09/06/2023,TRAFFIC COMPLAINT,7519 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7519 Riverdale Rd Eb New Carollton MD, 20784",38.9582386,-76.8821981
09/06/2023,VANDALISM,5447 85th Ave Apt 1," New Carollton MD, 20784",PP/NC21,"5447 85th Ave Apt 1 New Carollton MD, 20784",38.9564642,-76.8682978
09/06/2023,MISC POLICE INCIDENT,Annapolis Rd Eb / 85th Ave," New Carollton MD, 20784",,"Annapolis Rd Eb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
09/06/2023,UNKNOWN TROUBLE,6520 Jodie St," New Carollton MD, 20784",,"6520 Jodie St New Carollton MD, 20784",38.9726187,-76.8875668
09/06/2023,SUSPICIOUS AUTO,Westbrook Dr / Lamont Dr," New Carollton MD, 20784",PP/NC21,"Westbrook Dr / Lamont Dr New Carollton MD, 20784",38.9655734,-76.8804445
09/06/2023,911 DISCONNECT,7609 Riverdale Rd Eb," New Carollton MD, 20784",,"7609 Riverdale Rd Eb New Carollton MD, 20784",38.9590726,-76.8808585
09/06/2023,CHILD CUSTODY,8000 Powhatan St," New Carollton MD, 20784",PP/NC21,"8000 Powhatan St New Carollton MD, 20784",38.9638696,-76.8772532
09/06/2023,LOCK OUT,5312 85th Ave," New Carollton MD, 20784",PP/NC21,"5312 85th Ave New Carollton MD, 20784",38.95325,-76.869748
09/06/2023,LOCK OUT,5522 Karen Elaine Dr Apt 714," New Carollton MD, 20784",,"5522 Karen Elaine Dr Apt 714 New Carollton MD, 20784",38.9572854,-76.8802155
09/06/2023,911 DISCONNECT,5312 85th Ave," New Carollton MD, 20784",,"5312 85th Ave New Carollton MD, 20784",38.95325,-76.869748
09/06/2023,THEFT REPORT,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
09/06/2023,HIT AND RUN,7831 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7831 Riverdale Rd Eb New Carollton MD, 20784",38.9567838,-76.8737889
09/06/2023,UNKNOWN TROUBLE,8201 Annapolis Rd Eb," New Carollton MD, 20784",,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/06/2023,FRAUD,7753 Riverdale Rd Eb Apt 202," New Carollton MD, 20784",,"7753 Riverdale Rd Eb Apt 202 New Carollton MD, 20784",38.9576043,-76.8760822
09/06/2023,T - Traffic Stop,8310 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8310 Annapolis Rd Wb New Carollton MD, 20784",38.9571041,-76.8718709
09/06/2023,THEFT REPORT,8401 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC20,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
09/06/2023,911 DISCONNECT,7590 Good Luck Rd," New Carollton MD, 20784",,"7590 Good Luck Rd New Carollton MD, 20784",38.9776171,-76.8747144
09/06/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/06/2023,UNKNOWN TROUBLE,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
09/06/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/06/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
09/06/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/06/2023,T - Traffic Stop,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
09/06/2023,911 DISCONNECT,8587 Annapolis Rd Eb," New Carollton MD, 20784",,"8587 Annapolis Rd Eb New Carollton MD, 20784",38.9573641,-76.8679707
09/06/2023,T - Traffic Stop,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
09/06/2023,PREMISE CHECK,6200 (blk)87th Ave," New Carollton MD, 20784",PP/NC10,"6200 (blk)87th Ave New Carollton MD, 20784",38.9695178,-76.869818
09/06/2023,T - Traffic Stop,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
09/06/2023,TRAFFIC COMPLAINT,7700 (blk)riverdale Rd Wb," New Carollton MD, 20784",PP/NC10,"7700 (blk)riverdale Rd Wb New Carollton MD, 20784",38.9599194,-76.8768788
09/06/2023,STOLEN VEH,7617 Fontainebleau Dr," New Carollton MD, 20784",PP/NC11,"7617 Fontainebleau Dr New Carollton MD, 20784",38.9593722,-76.877792
09/06/2023,RESIDENTIAL ALARM,8503 Powhatan St," New Carollton MD, 20784",PP/NC11,"8503 Powhatan St New Carollton MD, 20784",38.9659158,-76.8727041
09/06/2023,DOMESTIC,7837 Riverdale Rd Eb Apt 102," New Carollton MD, 20784",PP/NC10,"7837 Riverdale Rd Eb Apt 102 New Carollton MD, 20784",38.9566737,-76.8736823
09/06/2023,PREMISE CHECK,8314 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC11,"8314 Annapolis Rd Wb New Carollton MD, 20784",38.9574494,-76.8726141
09/07/2023,LOCK OUT/IN COMBINED,5325 85th Ave Apt 103," New Carollton MD, 20784",PP/NC11,"5325 85th Ave Apt 103 New Carollton MD, 20784",38.9554106,-76.8675534
09/07/2023,MISC POLICE INCIDENT,5325 85th Ave," New Carollton MD, 20784",,"5325 85th Ave New Carollton MD, 20784",38.9554106,-76.8675534
09/07/2023,NOISE COMPLAINT,5802 85th Ave," New Carollton MD, 20784",,"5802 85th Ave New Carollton MD, 20784",38.9614263,-76.8702479
09/07/2023,SUSPICIOUS AUTO,5900-bk 85th Ave," New Carollton MD, 20784",PP/NC11,"5900-bk 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
09/07/2023,SUSPICIOUS AUTO,5900-bk 85th Ave," New Carollton MD, 20784",PP/NC11,"5900-bk 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
09/07/2023,STOLEN VEH,7827 Riverdale Rd Eb Apt 102," New Carollton MD, 20784",,"7827 Riverdale Rd Eb Apt 102 New Carollton MD, 20784",38.9568583,-76.8738581
09/07/2023,IMPOUND,5431 85th Ave," New Carollton MD, 20784",,"5431 85th Ave New Carollton MD, 20784",38.9561854,-76.8682049
09/07/2023,SUSPICIOUS AUTO,5400 85th Ave," New Carollton MD, 20784",PP/NC21,"5400 85th Ave New Carollton MD, 20784",38.9544833,-76.871637
09/07/2023,T - Traffic Stop,8300 Oliver St," New Carollton MD, 20784",PP/NC20,"8300 Oliver St New Carollton MD, 20784",38.9627535,-76.8748628
09/07/2023,TRAFFIC COMPLAINT,6002 Westbrook Dr," New Carollton MD, 20784",,"6002 Westbrook Dr New Carollton MD, 20784",38.9637744,-76.8718484
09/07/2023,911 DISCONNECT,6130 Lamont Dr," New Carollton MD, 20784",,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
09/07/2023,T - Traffic Stop,6200 Westbrook Dr," New Carollton MD, 20784",PP/NC20,"6200 Westbrook Dr New Carollton MD, 20784",38.9658021,-76.8738932
09/07/2023,T - Traffic Stop,Westbrook Dr / Nicholson St," New Carollton MD, 20784",PP/NC20,"Westbrook Dr / Nicholson St New Carollton MD, 20784",38.962945,-76.871053
09/07/2023,SUSPICIOUS AUTO,Fontainebleau Dr / Riverdale Rd," New Carollton MD, 20784",PP/NC21,"Fontainebleau Dr / Riverdale Rd New Carollton MD, 20784",38.9597749,-76.8782519
09/07/2023,MISC POLICE INCIDENT,6124 84th Ave," New Carollton MD, 20784",,"6124 84th Ave New Carollton MD, 20784",38.9690661,-76.8740117
09/07/2023,TRESPASSING COMPL,5328 85th Ave Apt A8," New Carollton MD, 20784",PP/NC21,"5328 85th Ave Apt A8 New Carollton MD, 20784",38.9534336,-76.8720817
